TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
4328800,1.34265,1.34274,0.26843,-0.02387,8.7,100000,500000,15000000,0,0,1100000,2000000,90200000,0,0
4329097,1.34264,1.34274,0.21475,-0.05369,8.7,100000,500000,10000000,0,0,1100000,2000000,90200000,0,0
4329504,1.34264,1.34273,0.17180,-0.04295,8.7,600000,1500000,25000000,0,0,500000,600000,40000000,0,0
4329736,1.34264,1.34274,0.21086,0.03906,8.7,600000,1500000,25000000,0,0,1100000,2000000,30200000,0,0
4330417,1.34264,1.34273,0.24444,0.03359,8.7,600000,1500000,25000000,0,0,100000,1000000,45000000,0,0
4332129,1.34264,1.34273,0.27131,0.02687,8.7,100000,500000,10000000,0,0,1100000,1000000,25000000,0,0
4332935,1.34264,1.34273,0.27131,0.02687,8.7,100000,500000,10000000,0,0,1000000,100000,20000000,0,0
4333619,1.34264,1.34274,0.24831,-0.02300,8.7,600000,1500000,25200000,0,0,1100000,2000000,30000000,0,0
4333915,1.34264,1.34274,0.24831,-0.02300,8.7,600000,1500000,5000000,0,0,1100000,1000000,5200000,0,0
4334239,1.34264,1.34273,0.19865,-0.04966,8.8,100000,500000,10000000,0,0,500000,600000,20000000,0,0
4335674,1.34264,1.34273,0.19865,-0.04966,8.8,100000,500000,10000000,0,0,600000,500000,40000000,0,0
4336659,1.34264,1.34274,0.20029,0.00164,8.8,100000,1000000,45000000,0,0,1100000,1000000,45000000,0,0
4337034,1.34264,1.34272,0.19605,-0.00424,8.7,100000,500000,15000000,0,0,500000,100000,10000000,0,0
4337267,1.34262,1.34272,0.25592,0.05987,8.8,600000,500000,25000000,0,0,500000,600000,20000000,0,0
4337971,1.34263,1.34272,0.43304,0.17713,8.8,100000,500000,10000000,0,0,600000,500000,40000000,0,0
4338799,1.34263,1.34272,0.43304,0.17713,8.8,600000,500000,40000000,0,0,100000,1000000,45000000,0,0
4339620,1.34263,1.34272,0.43304,0.17713,8.8,100000,1000000,25000000,0,0,600000,1500000,25000000,0,0
4340301,1.34264,1.34272,0.38941,-0.04363,8.7,100000,500000,10000000,0,0,100000,2000000,30000000,0,0
4340684,1.34263,1.34272,0.31153,-0.07788,8.7,100000,1000000,45000000,0,0,600000,500000,20000000,0,0
4341494,1.34264,1.34272,0.24922,-0.06231,8.7,100000,499000,10000000,0,0,100000,500000,10000000,0,0
4342170,1.34263,1.34272,0.19938,-0.04984,8.7,600000,1500000,5000000,0,0,100000,1000000,25000000,0,0
4342834,1.34264,1.34272,0.15950,-0.03988,8.7,100000,500000,10000000,0,0,100000,1000000,45000000,0,0
4343330,1.34264,1.34273,0.29987,0.14036,8.7,100000,500000,10000000,0,0,1100000,2000000,30200000,0,0
4345429,1.34263,1.34273,0.28774,-0.01213,8.7,600000,500000,20000000,0,0,1100000,2000000,30200000,0,0
4346573,1.34264,1.34273,0.31700,0.02926,8.7,100000,500000,10000000,0,0,600000,500000,40000000,0,0
4348703,1.34263,1.34273,0.30052,-0.01647,8.8,600000,500000,20000000,0,0,600000,500000,40000000,0,0
4348917,1.34262,1.34272,0.36846,0.06794,8.8,600000,500000,20000000,0,0,500000,600000,20000000,0,0
4349234,1.34263,1.34271,0.40747,0.03901,8.8,100000,500000,35000000,0,0,500000,500000,22000000,0,0
4349404,1.34263,1.34272,0.39669,-0.01077,8.8,500000,100000,30000000,0,0,600000,500000,20000000,0,0
4349847,1.34262,1.34272,0.49279,0.09610,8.8,100000,1000000,25000000,0,0,1100000,2000000,90200000,0,0
4350017,1.34262,1.34271,0.48506,-0.00773,8.8,100000,1000000,25000000,0,0,100000,500000,10000000,0,0
